Pore EqRadius,Cumulative Frequency of Pore Body Volume
187.0329437,2.5955825437817937e-06
191.6643372,5.388798360789704e-06
194.3390656,8.300594065965928e-06
196.0821228,1.1291442966781568e-05
198.0772705,1.4374520627412922e-05
198.6399994,1.7483949416396878e-05
199.1995544,2.0619729333733432e-05
200.8596191,2.38345624467094e-05
200.8596191,2.704939555968537e-05
202.2223511,3.033010649354284e-05
202.4927063,3.362399299157661e-05
205.6820831,3.7075985880889214e-05
208.52120969999999,4.067290997614112e-05
208.52120969999999,4.426983407139302e-05
208.7755127,4.787993373082122e-05
211.0367889,5.160861308899935e-05
213.4937897,5.5469048088940484e-05
214.4609375,5.938218534558682e-05
214.9412537,6.332167373058575e-05
217.5454102,6.740609294268722e-05
217.7790833,7.150368771896498e-05
218.2449188,7.562763362359535e-05
218.2449188,7.97515795282257e-05
218.708786,8.390187656120868e-05
221.9020538,8.823663111382307e-05
224.1279144,9.270314130820046e-05
225.2244415,9.723552894462259e-05
226.5263519,0.00010184696996610251
226.9570007,0.00010648476211593504
228.6635132,0.00011122795877917796
230.1360931,0.00011606338401281821
230.969162,0.00012095151150316367
231.3834686,0.00012586599012186174
231.7962799,0.0001308068198689124
232.2076263,0.00013577400074431565
233.6360016,0.000140833410568953
233.6360016,0.00014589282039359036
234.0409241,0.00015097858096774355
234.6456909,0.00015610386823442562
235.0471344,0.00016125550662946032
235.247345,0.0001664203205886713
235.6467438,0.0001716114856762349
235.6467438,0.00017680265076379847
236.8368988,0.00018207286923641988
237.4275208,0.00018738261440157016
237.6237335,0.00019270553513089675
239.1819763,0.00019813385999479697
239.1819763,0.00020356218485869718
239.953537,0.00020904321197930258
240.1456451,0.00021453741466408432
240.7201691,0.00022007114404139493
241.1016541,0.00022563122454705815
241.1016541,0.00023119130505272137
241.4819336,0.0002367777366867372
242.42745969999999,0.00024243004576279773
243.7389069,0.0002481745837880924
244.2966614,0.00025395864850591594
244.8518829,0.0002597822399162684
245.0364075,0.00026561900689079716
245.954834,0.0002715216513073706
246.8664703,0.0002774901735448256
247.229248,0.0002834850469106332
247.5909576,0.00028950627140479336
248.131546,0.00029556702259148245
248.3112183,0.00030164094934234784
248.3112183,0.0003077148760932132
248.6697998,0.00031381515397243116
250.975708,0.00032008671380710427
251.1513367,0.0003263714492059537
251.6767578,0.000332695711297332
253.067276,0.00033912537752328397
256.6464844,0.00034583173021810143
256.6464844,0.0003525380829129189
257.3170166,0.00035929713786444156
257.3170166,0.0003660561928159642
257.4841003,0.00037282842371049997
257.6509705,0.00037961382979037525
258.6477051,0.00038647828925530834
259.1431885,0.0003933822750339335
259.9648438,0.000400352139012277
260.12854,0.00040733517817596
260.12854,0.000414318217339643
260.2920227,0.0004213144324463391
260.9440002,0.00042836334980974033
261.4308167,0.00043545179348683375
261.5927124,0.00044255341310694025
262.2382202,0.00044970773422607836
262.8805542,0.0004569147576019217
262.8805542,0.000464121780977765
262.8805542,0.0004713288043536084
263.0406494,0.00047854900367246477
263.3602905,0.0004857955541196738
264.6310425,0.0004931475090802932
264.789032,0.0005005126392262521
265.8897095,0.0005079699979426084
266.0462036,0.0005154405326019778
266.5145874,0.0005229505935750392
266.8259277,0.0005304870056764532
266.9813538,0.0005380365937208804
267.1365662,0.000545599356950647
267.2915955,0.0005531752961234268
267.2915955,0.0005607512352962065
267.4464722,0.0005683403496543258
268.2181091,0.0005759953422121633
268.985321,0.0005837162122120455
269.7481995,0.0005915029596539725
270.3553772,0.0005993424093526048
270.657959,0.0006072082101795896
270.8089905,0.0006150871869495874
270.9598694,0.0006229793389049248
270.9598694,0.0006308714908602622
271.2611084,0.0006387899939439522
271.4114685,0.0006467216729706553
272.7573242,0.0006547719316961082
273.2030334,0.0006628617167352534
273.4993286,0.0006709778529027511
273.7950134,0.0006791203401986015
273.9425964,0.0006872760034374648
274.5314331,0.0006954843681753599
274.5314331,0.0007036927329132549
274.9713745,0.0007119406247225157
275.1177063,0.0007202016917171159
275.4099121,0.0007284891098400688
275.5557861,0.0007367897039060348
276.5726318,0.000745182526542398
276.7172852,0.0007535885251217743
277.006134,0.0007620208748295033
277.1503296,0.0007704663997225717
277.4382629,0.0007789382757439928
279.4373779,0.0007875946096638821
279.7206421,0.0007962772947121239
280.5669861,0.00080503903238775
280.8479919,0.0008138271211917287
281.5480042,0.0008226810881954257
282.9377136,0.0008316668108408856
283.3519592,0.0008406920598000378
284.9970093,0.0008498754155293056
285.405304,0.0008590982975722654
286.3535156,0.0008684134081856225
286.8925171,0.0008777812210556849
287.2954712,0.000887188560997113
287.5634766,0.0008966222520668936
287.8309631,0.000906082294265027
288.4975586,0.0009156082139052049
288.6304932,0.0009251473094883959
289.0286255,0.0009347259313852791
289.0286255,0.0009443045532821622
289.1610718,0.000953896350364385
290.4790649,0.0009636199030883708
291.1335754,0.0009734093340120747
291.3945618,0.0009832251160641313
291.7851868,0.00099308042442988
292.4338989,0.0010030016102376734
292.5632935,0.00101293597198848
292.5632935,0.0010228703337392864
292.5632935,0.001032804695490093
292.8217468,0.001042765408369252
293.2085571,0.0010527656475621033
293.4658508,0.0010627922378833071
293.8509827,0.0010728583552758767
294.362915,0.0010829771749251513
294.4906311,0.0010931091697597656
295.1275024,0.0011033070420364247
295.1275024,0.0011135049143130835
296.2669983,0.0011238213670461661
296.3930664,0.001134150994964588
296.8963013,0.0011445333251397152
296.8963013,0.0011549156553148424
297.6479492,0.0011653770388750273
297.7728271,0.001175851597620552
298.2714233,0.0011863788586227815
298.2714233,0.0011969061196250113
299.5106201,0.001207565136269004
299.6339722,0.001218237328098336
300.4946289,0.0012290017492557392
302.2013245,0.001239950627553937
303.1679993,0.0012510049103655453
303.4086914,0.001262085544305506
303.5289307,0.00127317935418848
303.769043,0.0012842995151998062
304.2481689,0.001295472378467838
304.3677368,0.001306658416921209
305.9133606,0.0013180157373300354
306.1497803,0.0013293994088672142
306.2678528,0.0013407962563474062
306.621521,0.0013522326301412904
306.621521,0.0013636690039351745
307.209137,0.0013751712551711033
308.3776855,0.001386805262048795
309.3061829,0.0013985446734398972
309.7683716,0.0014103367870877048
309.9989319,0.0014221552518638649
310.2291565,0.0014340000677683774
310.4590454,0.0014458712348012425
310.5738525,0.0014577555770194474
311.2609558,0.0014697189726227099
311.7173462,0.0014817350704826777
311.7173462,0.0014937511683426454
311.8312378,0.0015057804421456263
312.0587769,0.0015178360663192863
312.3994446,0.0015299312175643118
312.8525391,0.0015420790710660424
312.8525391,0.0015542269245677732
314.651886,0.0015665855863386514
314.986969,0.001578983775180895
317.5326538,0.0015916850016203569
317.8616943,0.0016044257551311844
317.8616943,0.0016171665086420117
318.6268311,0.0016299994907232366
318.7358398,0.0016428456487474746
318.7358398,0.0016556918067717125
318.9536438,0.0016685643151666293
319.1711426,0.0016814631739322254
320.038147,0.0016944674372112317
321.6512756,0.001707669333574046
322.2920227,0.0017209502840795914
322.5050354,0.0017342575849558159
322.8240356,0.0017476044136610796
323.2483826,0.0017610039446230488
324.4096375,0.0017745484064121202
324.619873,0.0017881192185718708
325.0395508,0.0018017427329883263
325.1443176,0.0018153794233477952
325.1443176,0.001829016113707264
326.3960876,0.0018428109108368485
326.3960876,0.001856605707966433
326.7075195,0.0018704400314097094
327.1218567,0.0018843270571096912
327.3286438,0.001898240433180352
328.1531677,0.0019122592137644232
329.178009,0.001926409750747931
329.789856,0.001940639340358823
331.3096313,0.0019550665630535227
331.5112305,0.0019695201376342484
332.0141296,0.0019840395888993455
332.2148743,0.0019985853920504687
332.315155,0.002013144369629258
332.4153748,0.0020277165231510604
332.4153748,0.0020422886766728625
333.4142151,0.0020569925865941015
333.5137634,0.002071709670943006
334.7038269,0.0020865848620620266
334.9013672,0.0021014864050670733
335.2957153,0.002116440650328825
335.2957153,0.0021313948955905765
335.4925232,0.0021463754912230074
335.6891479,0.0021613824387414645
336.1796265,0.0021764552629442925
336.2775574,0.002191541263090134
336.2775574,0.0022066272632359748
336.2775574,0.002221713263381816
336.6686707,0.0022368519657843624
336.8639221,0.002252017018557588
336.9614258,0.0022671952472738265
336.9614258,0.002282373475990065
337.3509827,0.002297604406963009
338.0305481,0.00231292756650635
338.2242126,0.002328277077935717
339.4776001,0.0023437978705628656
339.8614197,0.0023593713654467196
339.8614197,0.0023749448603305736
340.5310059,0.002390610583784825
342.5241394,0.0024065529944656155
342.8069763,0.002422534931460098
344.9601135,0.0024388199060517987
345.2389832,0.0024551444069571913
345.4246216,0.0024714952597486104
345.6101074,0.0024878724629107084
345.7027588,0.002504262842015819
345.8879089,0.0025206795714916093
346.9028015,0.0025372412333098493
347.4538879,0.002553881947755473
347.9117737,0.0025705885404008156
348.3684692,0.0025873610097305287
348.4596558,0.0026041466550032555
348.5508118,0.002620945476218995
348.9149475,0.00263779699969144
349.3690186,0.002654714401363603
349.6408997,0.002671671329349458
350.0027466,0.0026886809595920184
350.2736511,0.002705730116148271
350.6341858,0.0027228319749612287
351.0838318,0.0027399997119739047
351.7114258,0.002757259677556978
351.9797058,0.0027745591694537434
352.5150452,0.0027919377139778933
353.1375427,0.002809408488587787
353.4922791,0.0028269319639390397
353.846283,0.002844508141546997
354.1113586,0.0028621238469839936
354.3760071,0.0028797790787346822
355.1676025,0.0028975528909417946
356.3048706,0.0029154979843466883
356.6533203,0.0029334957800082875
356.827301,0.002951519927555913
356.9142151,0.0029695572495312037
357.8676147,0.0029877395023335976
358.0404053,0.0030059481070220176
358.2130432,0.0030241830620811165
358.4716797,0.0030424575449692543
359.4168396,0.003060876958684495
359.7593079,0.003079349074656441
359.8448181,0.003097834365056053
360.0157471,0.0031163460073416905
360.1011353,0.003134870825570342
360.8678589,0.003153514222740069
361.20758060000003,0.0031722103221665018
361.5466614,0.0031909591238496395
361.7159424,0.0032097342774188038
361.8851013,0.0032285357813586464
362.3072815,0.003247403163498208
363.3164978,0.0032664286524078847
363.3164978,0.003285454141317562
363.4003296,0.003304492804654905
363.6516418,0.0033235709958212866
363.6516418,0.003342649186987669
363.9026184,0.0033617669044677433
363.9026184,0.0033808846219478173
364.2366943,0.0034000550416845967
364.4035034,0.0034192518117920553
365.56695560000003,0.0034386330405556556
366.1459045,0.003458106497889653
366.2284546,0.0034775931296513168
366.5583191,0.0034971324636696856
367.4624023,0.003516816730030504
367.9536743,0.0035365800490187063
368.6066284,0.0035564487725203192
369.0948486,0.003576396548649317
370.1482544,0.0035965156074914428
370.7130127,0.003616726894903966
370.874054,0.0036369645342025155
371.6771545,0.0036573339283851544
371.9974365,0.0036777560248244983
371.9974365,0.0036981781212638426
373.9075928,0.0037189164312434178
375.2489014,0.0037398787246774798
375.4846191,0.003760880544425234
376.1899719,0.003782000944629412
376.1899719,0.0038031213448335892
376.4244995,0.0038242812713514592
376.5806885,0.003845467549755355
376.9706116,0.003866719704843622
377.2041931,0.0038880113877609286
377.5151367,0.003909355771419593
377.825592,0.003930752857334963
377.9806519,0.003952176295136359
379.1393738,0.003973797366021562
379.1393738,0.003995418436906766
379.8312378,0.004017158088248393
380.9024963,0.004039082196730814
380.9024963,0.004061006305213236
381.9677429,0.004083114870836452
381.9677429,0.004105223436459669
382.3467712,0.004127397880282603
383.0270996,0.004149690904561961
383.3287048,0.004172036631098025
383.6298218,0.004194435059890793
383.9304504,0.00421688618942492
384.4554749,0.004239429549044791
384.6052246,0.004261999259035341
384.7548218,0.004284595320911917
384.7548218,0.004307191382788493
385.0537415,0.004329840146921775
385.4266968,0.004352554787739427
385.9476624,0.004375361657127477
386.2446899,0.004398221228772232
386.5412903,0.0044211335026736924
386.7634583,0.004444085304404192
387.3546143,0.0044671425091327545
387.4283752,0.004490212889804331
387.5758362,0.004513309622361933
387.6495056,0.004536419529347201
387.9439697,0.004559582138589174
388.0910339,0.004582771099717174
388.3847961,0.004606012763101878
388.8978577,0.00462934665505698
388.9710388,0.004652693722955095
389.628479,0.004676159369794286
389.84710689999997,0.004699664544462517
389.9199524,0.004723182893558414
390.0655212,0.004746727594540336
390.3563538,0.004770324997778965
390.5015869,0.004793948751388271
390.6467285,0.004817598856883604
391.1538696,0.004841341190949335
391.3708191,0.004865123051328758
391.8039856,0.004888983964335564
392.0922546,0.0049128975795990765
392.4519653,0.004936877073062307
392.5956726,0.004960882918411564
392.8110352,0.004984928290074512
393.5271912,0.00500910541662155
393.670105,0.005033308895054614
394.8097229,0.005057723180999152
394.9517212,0.005082163818829716
395.5186768,0.005106709861173691
395.7308655,0.005131295429831357
395.8721924,0.00515590735037505
395.8721924,0.005180519270918743
395.8721924,0.005205131191462435
396.1545715,0.005229795812747486
396.2955933,0.005254486785918563
396.506958,0.005279217285403332
396.5773621,0.005303960960831114
396.6477356,0.005328717812201909
398.0500793,0.0053537381733408836
398.3293457,0.005378811236736563
398.3991089,0.005403897476075256
398.6779175,0.005429036417670653
399.0258484,0.00545424123746577
399.303772,0.0054794987595175905
399.4425964,0.00550478263194009
399.5812988,0.005530092856248617
400.0660706,0.00555549530912754
400.2043457,0.005580924112377143
401.2384949,0.0056065505502259005
401.7878418,0.0056322823925880686
402.1988831,0.005658093287577621
402.4724426,0.005683956883308531
403.2228088,0.0057099654098665435
403.3589478,0.005736000288310583
404.3770142,0.005762232801353777
404.4447021,0.005788478488824637
404.7152405,0.005814776877036854
404.9854126,0.005841127969021124
405.5246582,0.005867584465518805
405.59198,0.005894054136444151
406.665863,0.005920734616396319
407.2006836,0.005947520500861897
408.2661438,0.005974517194354295
408.3989258,0.00600154023973272
408.5316467,0.006028589636997171
408.7305298,0.006055678560575314
408.9292297,0.006082807010467149
409.3260498,0.006110014512986368
409.5242004,0.006137261541819279
410.1174011,0.006164627149593267
410.2490234,0.006192019109253282
410.3805237,0.006219437420799322
410.9057312,0.006246961136858772
411.1678162,0.006274537553659581
411.6257019,0.006302206200546134
411.6910095,0.0063298880218603535
411.6910095,0.006357569843174572
413.2526855,0.006385567878029023
413.6412659,0.006413644965510857
414.0291138,0.00644180110865077
414.0291138,0.006469957251790683
414.2872925,0.006498166095671954
414.3517761,0.006526388113980891
414.5451355,0.00655464965860352
415.5733032,0.006583122012252971
415.6373901,0.00661160754336078
416.9151001,0.006640356584236769
417.5510254,0.006669237381512195
418.8802185,0.0066983948660141596
419.3843689,0.006727657755029535
419.3843689,0.00675692064404491
420.0128479,0.006786315286429027
420.5768738,0.006815828510784916
420.6394348,0.00684535490956847
421.388916,0.006875039413606792
421.388916,0.006904723917645114
421.388916,0.006934408421683437
422.1978455,0.006964264208434889
422.5701599,0.006994199047813724
423.1273804,0.00702425246916433
423.2510071,0.0070543322393702675
423.2510071,0.007084412009576206
423.2510071,0.007114491779782144
423.3128052,0.0071445847274464415
423.5597839,0.007174730375852098
424.2374878,0.007205020955084857
425.4029846,0.007235561869658128
425.4641418,0.007266115961689761
425.5252991,0.007296683228149059
426.6229553,0.007327487655521203
426.6837769,0.007358305257321014
426.6837769,0.0073891228591208245
428.0173645,0.007420230322574841
428.0777588,0.007451350963487217
428.3192749,0.007482524305140951
428.5002441,0.007513737173108377
428.8014832,0.0075450159192755216
428.8616943,0.007576307839870332
429.1624451,0.007607665638664861
429.2826233,0.007639049789345416
429.3426819,0.007670447114453636
429.3426819,0.007701844439561858
429.5827637,0.0077332944684421305
430.1818237,0.007764876250691146
431.9690552,0.007796853302138472
432.2655029,0.00782889622875482
432.5615234,0.007861005033570888
432.6798096,0.007893140190272981
432.7389526,0.007925288521402741
433.6239014,0.007957634487131656
433.9768677,0.007990059505487954
434.6810913,0.008022642629099023
434.856781,0.008055265282054476
435.2077637,0.008087966987637314
435.324646,0.008120695045106178
435.6165161,0.008153488977744067
435.7331543,0.008186309262267981
435.7331543,0.008219129546791895
436.3735962,0.008252094762142911
436.4317322,0.008285073154952288
436.4317322,0.008318051547761666
437.5332642,0.008351280275911555
438.1107788,0.008384640757430187
438.168457,0.00841801441640718
438.5717163,0.008451480302439222
438.7443237,0.008484985714784957
439.5479736,0.008518675584271487
440.9188843,0.008552681667298247
441.2034302,0.008586753628524726
441.2034302,0.008620825589751205
441.3171387,0.00865492390286371
441.4307861,0.008689048567862241
443.4103394,0.008723634377228106
444.4215393,0.008758457344476124
444.6456299,0.008793333015496193
445.0372314,0.008828300913571313
445.4839478,0.008863374216159844
445.7069702,0.008898500222520428
445.8183899,0.008933652577736342
446.1523438,0.008968883988610335
446.874176,0.009004286679166763
447.7594299,0.009039900178750011
448.2007141,0.00907561908284667
448.3109131,0.009111364338829355
448.8060913,0.009147228173753118
449.6289978,0.009183289643276034
450.6125183,0.009219588273711797
450.8849487,0.009255952779316585
451.5917664,0.0092924885676345
451.5917664,0.009329024355952417
452.1880798,0.009365705075097435
452.6748352,0.009402504376214224
453.1066284,0.009439409081844425
453.160553,0.009476326961902289
453.4299316,0.009513310720159873
453.8602905,0.009550399882930867
454.2361755,0.009587581272756912
454.7720947,0.009624894418982392
456.6378784,0.009662668709575207
458.2250977,0.009700838266335637
459.0671387,0.00973921863212289
459.1196594,0.009777612172337805
459.5394287,0.009816111117066133
460.0630493,0.009854741818193897
460.2199097,0.009893412045635354
460.7420044,0.009932214029476246
461.2108765,0.009971134592258214
462.1976013,0.010010305490380697
462.3012085,0.010049502740389205
462.3529968,0.010088713164825378
462.5600586,0.010127976293033605
463.23172,0.010167410700924267
463.3348694,0.010206871460700952
463.3864441,0.010246345394905305
463.6440735,0.010285885207309378
464.6204834,0.010325675355053961
466.052002,0.010365834420110829
467.3227234,0.010406322873135594
467.5760498,0.010446877204360078
468.031311,0.010487550114525637
468.1828918,0.010528262551004888
468.1828918,0.01056897498748414
468.3343506,0.010609726950277083
468.6369934,0.01065055796569741
470.2945557,0.010691823776629741
471.2934875,0.01073335309733025
472.4866638,0.01077519863157099
472.7344666,0.010817110044011449
472.8830261,0.010859060982765598
473.0809631,0.010901064622261107
473.3775635,0.010943147317414694
473.6244507,0.010985295887737305
474.3635864,0.01102764209265907
475.0513611,0.01107017275472163
475.1494446,0.011112729768670218
475.2474976,0.01115531313450483
475.8349304,0.011198054605594211
475.9327087,0.011240822428569618
476.0792847,0.011283629777858718
476.0792847,0.011326437127147818
476.0792847,0.011369244476436917
476.5184631,0.011412170404667092
476.6646729,0.011455135859210961
477.0541687,0.011498206718268239
477.3944397,0.011541369807411262
477.5401001,0.011584572422867976
477.7342224,0.01162782773906605
478.5574036,0.011671307041749304
479.5222168,0.011715049854200738
479.9551392,0.011758911245593246
480.1472778,0.011802825340757809
480.2433167,0.011846765787808395
480.6749268,0.01189082481380006
481.3925781,0.011935081471360185
481.5835876,0.011979390832692362
481.7267456,0.01202373972033823
481.7267456,0.0120680886079841
482.3460999,0.012112608778343099
482.4888,0.012157168475015788
482.6789551,0.012201780872429836
482.8689575,0.012246445973615936
484.1002808,0.012291453637197601
484.1947327,0.01233648765266529
484.3835449,0.012381574371905032
484.3835449,0.012426661091144774
484.4307251,0.012471760984812182
485.6541443,0.012517203443905847
485.7480164,0.012562672251854845
486.3571777,0.012608312342516971
486.6845703,0.01265404466326484
487.5709839,0.012700027319353225
488.0827026,0.01274615490626871
489.4728699,0.012792677759351811
489.6114502,0.012839240138748605
489.7961121,0.012885855218886756
491.6808472,0.01293301049905032
492.321106,0.012980350236354679
492.4580994,0.01302772949997273
493.005249,0.013075266868845548
493.2329102,0.013122870115918086
493.414856,0.013170526066762675
494.1413269,0.013218392826634087
496.1282043,0.013266839309813906
496.1731873,0.013315298967421393
496.7570801,0.013363929907742008
497.0260925,0.013412639900690007
498.3222961,0.013461731985377956
498.4560242,0.013510863596379596
498.7677307,0.013560087437466983
498.8566895,0.0136093376274097
499.3899536,0.01365874592563788
499.8777771,0.013708299154693163
500.2761841,0.013757970962689521
500.364624,0.013807669122571907
501.6436768,0.013857749371163547
502.0392761,0.013907948201726958
502.3026733,0.013958226084917754
503.309845,0.014008807007221114
503.3535461,0.014059401103952141
504.6174927,0.014110377289392422
504.8347473,0.014161419356063116
504.9650269,0.014212500949047503
505.3121338,0.014263687943514606
505.8751221,0.014315046220694837
506.4800415,0.014366588958046557
507.1265564,0.014418329326966737
507.4706726,0.014470175097369635
508.6287231,0.01452237661065715
509.0135498,0.01457469670288574
510.0369568,0.014627333011685256
510.0794983,0.014679982491881745
511.5643921,0.014733093116445566
511.8603516,0.014786295971095133
512.4090576,0.014839670108457827
512.8303223,0.01489317600221996
513.5029297,0.01494689270500891
514.0481567,0.015000780690510992
515.2185669,0.015055037590294662
515.3436279,0.015109334016392025
515.552002,0.01516369631765841
515.6768799,0.015218098145238489
515.8017578,0.01527253949913226
516.4666748,0.015327191662052852
517.3781128,0.015382133686627648
517.8326416,0.015437220645060241
518.4099731,0.015492492057602935
518.4923706,0.01554778982506235
519.3557129,0.015603364276717609
519.8067627,0.015659083662230663
520.788269,0.015715119258253255
521.8880005,0.015771510597160466
522.4158325,0.015828073218780804
522.4564209,0.015884649011798115
522.6591187,0.01594129068604584
522.699646,0.015997945531690535
523.0640869,0.016054718956276307
523.2662964,0.016111558262092488
523.7106934,0.016168542495705082
525.2399902,0.016226027399998698
525.6409912,0.016283644060691754
525.8012085,0.01634131342515686
526.1613159,0.016399101368563044
527.1591187,0.016457218699937125
527.5969849,0.016515480965169003
527.6367188,0.016573756407859238
528.7081909,0.016632387587372705
528.8665771,0.016691071470658222
528.9457397,0.016749781702799074
529.0643921,0.016808531461253617
530.2088623,0.01686766331144811
530.24823,0.01692680833910096
531.2307739,0.01698628275472171
531.2700195,0.017045770341739434
531.9359741,0.017105481915242336
532.2097168,0.017165285718830983
533.7684937,0.017225616541955986
533.8461914,0.01728597371999771
534.8155518,0.017346660286007336
535.2409668,0.017407491779813364
537.7410278,0.01746917968718504
538.9633789,0.017531289212610355
539.4963989,0.01759358319214577
539.9904175,0.017656048454394314
540.369812,0.017718645473042294
540.369812,0.017781242491690278
540.786499,0.017843984444196055
541.0135498,0.017906805449329218
541.0513306,0.01796963962585935
542.2587891,0.018032895420443125
542.3341064,0.01809617756994362
542.7102051,0.018159591469782167
542.8980713,0.01822307125085112
542.9732056,0.018286577380775413
543.2359009,0.018350175740785443
543.7606201,0.018413958560966965
544.5084229,0.018478004887885972
545.2913818,0.018542327905062213
546.850647,0.01860720429063014
547.1835938,0.018672199261200537
547.1835938,0.01873719423177093
547.6269531,0.01880234730759609
550.6008301,0.01886856759995233
550.9293213,0.018934906471249645
551.3666382,0.019001403453863117
551.6213989,0.019067992660500948
551.7305298,0.019134621393452466
552.2391968,0.019201434586575476
553.5429688,0.019268722101524176
553.8679199,0.019336128195413957
554.732666,0.019403850499813274
554.732666,0.01947157280421259
554.8405762,0.019539334634925597
554.9124756,0.019607122820555326
559.0873413,0.019676452544541825
560.2536621,0.019746217057978938
560.711792,0.019816152854129177
561.9064331,0.019886536623249778
562.3268433,0.01995707849762515
564.1067505,0.020028292325394676
565.8408813,0.020100164929099995
565.8754272,0.020172050710263675
566.56604,0.02024419999816484
569.1750488,0.020317350627428055
569.2775879,0.020390540783004965
569.6530762,0.02046387587243967
569.8236084,0.0205372768370434
573.0443726,0.020611929478349694
573.3139038,0.02068668752720009
574.8590698,0.020762051648214232
575.3276978,0.02083760022939986
